204,BMW,5 series,528i m sport,2,1997,AUTO,8,180KW,417071.5,417800,NA,C,1700,6,EBD & BA,5,4
205,BMW,M,M5,4.4,4395,AUTO,7,412KW,881042.5,889800,NA,C,1945,6,EBD & BA,5,4
206,BMW,6 series,640i gran coupe,3,2979,AUTO,8,235KW,786372.5,788800,NA,C,1850,6,EBD & BA,4,2
207,BMW,7 series,730Li,3,2996,AUTO,8,190kw,698071,698800,NA,C,1865,6,EBD & BA,4,4
208,BMW,7 series,740Li,3,2979,AUTO,8,235kw,816372.5,818800,NA,C,1920,6,EBD & BA,4,4
209,BMW,XI,XI sDrive20i,2,1997,AUTO,8,141kw,279010.8,279800,NA,C,1585,6,EBD & BA,5,5
210,BMW,X3,X3 xDrive20i,2,1997,AUTO,8,135kw,325011.2,325800,NA,SUV,1810,6,EBD & BA,5,5
211,BMW,X3,X3 xDrive20d,2,1995,AUTO,8,140KW,345012,345800,NA,SUV,1820,6,EBD & BA,5,5
212,BMW,X4,X4 xDrive28i,2,1997,AUTO,8,180KW,435011.2,435800,NA,C,1845,6,EBD & BA,5,4
213,BMW,X5,X5 xDrive35i,3,2979,AUTO,8,225KW,573843.6,573800,NA,C,2105,6,EBD & BA,5,4
214,BMW,X5,X5 xDrive30d,3,2993,AUTO,8,190KW,531821.2,533800,NA,C,2145,6,EBD & BA,5,4
